dev_os;temp;title;cam_vert;timestamp;id;comp_bar;pos_sat;pos_tech;pos_acc;Make and Model;cam_hoz;Azimuth;editor;Pitch;press;OS Version;Roll;Name;Tree type;Tree Species;Take photo;Grid reference;Other Known;geom
;;OBT Tree Survey;;2015-06-03T12:34:30.722Z;_hmhw33k5y;;;;-1;MOTOROLA XT1068;;10.095.347.442.359.000;35cf4469-162e-4f6d-8eae-ed886121088d.json;-14.645.723.627.806.300;;5.0.2;4.647.970.624.063.530;hahn (18);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (18)/1433334853326.jpg'>;Xxxx;;-3.8517067000000407,52.62055929999974
;;OBT Tree Survey;;2015-06-03T12:36:30.093Z;_h3v1reyx6;;;;-1;MOTOROLA XT1068;;-35.555.738.177.416.900;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.670.272.643.118.820;;5.0.2;9.708.813.376.849.640;Hahn (35);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (35)/1433334976700.jpg'>;Xxxx;;-3.8517067000000407,52.62055929999974
;;OBT Tree Survey;;2015-06-03T12:37:29.905Z;_b4vy24pe8;;;;-1;MOTOROLA XT1068;;-6.905.669.163.643.730;35cf4469-162e-4f6d-8eae-ed886121088d.json;-46.680.470.259.777.700;;5.0.2;17.453.149.302.404.700;Hahn (60);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (60)/1433335039517.jpg'>;;;-3.852142299999974,52.62102899999996
;;OBT Tree Survey;;2015-06-03T12:37:29.905Z;_b4vy24pe8;;;;-1;MOTOROLA XT1068;;-6.905.669.163.643.730;35cf4469-162e-4f6d-8eae-ed886121088d.json;-46.680.470.259.777.700;;5.0.2;17.453.149.302.404.700;Hahn (59);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (59)/1433335039517.jpg'>;;;-3.852142299999974,52.62102899999996
;;OBT Tree Survey;;2015-06-03T12:38:13.714Z;_cbqepfabp;;;;-1;MOTOROLA XT1068;;-9.333.673.774.423.150;35cf4469-162e-4f6d-8eae-ed886121088d.json;-22.267.792.977.359.300;;5.0.2;1.373.357.491.603.950;Hahn (34);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (34)/1433335077560.jpg'>;Xxxx;;-3.851574100000007,52.62059769999988
;;OBT Tree Survey;;2015-06-03T12:38:37.837Z;_axuctc2f6;;;;-1;MOTOROLA XT1068;;-13.411.605.091.961.700;35cf4469-162e-4f6d-8eae-ed886121088d.json;-25.152.437.995.949.500;;5.0.2;5.363.575.092.934.470;Hahn (55);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (55)/1433335107574.jpg'>;;;-3.8522191999999706,52.62098349999982
;;OBT Tree Survey;;2015-06-03T12:38:37.837Z;_axuctc2f6;;;;-1;MOTOROLA XT1068;;-13.411.605.091.961.700;35cf4469-162e-4f6d-8eae-ed886121088d.json;-25.152.437.995.949.500;;5.0.2;5.363.575.092.934.470;Hahn (58);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (58)/1433335107574.jpg'>;;;-3.8522191999999706,52.62098349999982
;;OBT Tree Survey;;2015-06-03T12:39:30.911Z;_qdm7x1qc5;;;;-1;MOTOROLA XT1068;;8.865.375.172.850.110;35cf4469-162e-4f6d-8eae-ed886121088d.json;-33.613.249.452.938.200;;5.0.2;24.285.823.594.058.300;Hahn (54);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (54)/1433335161870.jpg'>;;;-3.8519883999999864,52.62115130000002
;;OBT Tree Survey;;2015-06-03T12:39:30.911Z;_qdm7x1qc5;;;;-1;MOTOROLA XT1068;;8.865.375.172.850.110;35cf4469-162e-4f6d-8eae-ed886121088d.json;-33.613.249.452.938.200;;5.0.2;24.285.823.594.058.300;Hahn (57);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (57)/1433335161870.jpg'>;;;-3.8519883999999864,52.62115130000002
;;OBT Tree Survey;;2015-06-03T12:40:32.519Z;_ztk57g6y8;;;;-1;MOTOROLA XT1068;;-3.532.234.036.819.380;35cf4469-162e-4f6d-8eae-ed886121088d.json;-2.996.178.251.132.520;;5.0.2;0.635182139684357;Hahn (53);Deciduous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (53)/1433335225257.jpg'>;;;-3.8520332999999556,52.62111320000012
;;OBT Tree Survey;;2015-06-03T12:40:32.519Z;_ztk57g6y8;;;;-1;MOTOROLA XT1068;;-3.532.234.036.819.380;35cf4469-162e-4f6d-8eae-ed886121088d.json;-2.996.178.251.132.520;;5.0.2;0.635182139684357;Hahn (56);Deciduous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (56)/1433335225257.jpg'>;;;-3.8520332999999556,52.62111320000012
;;OBT Tree Survey;;2015-06-03T12:41:31.389Z;_gwr57j4sm;;;;-1;MOTOROLA XT1068;;29.433.129.284.660.800;35cf4469-162e-4f6d-8eae-ed886121088d.json;-13.561.102.394.213.000;;5.0.2;-45.394.807.530.606.900;Hahn (52);;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (52)/1433335285148.jpg'>;;;-3.8520332999999556,52.62111320000012
;;OBT Tree Survey;;2015-06-03T12:43:31.942Z;_yigqbzqol;;;;-1;MOTOROLA XT1068;;-4.822.289.004.513.300;35cf4469-162e-4f6d-8eae-ed886121088d.json;-28.421.880.504.452.700;;5.0.2;-8.417.656.614.265.230;hahn (17);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (17)/1433335396766.jpg'>;XXXX;;-3.851574100000007,52.62059769999988
;;OBT Tree Survey;;2015-06-03T12:44:00.822Z;_vtwlunxm5;;;;-1;MOTOROLA XT1068;;-10.404.668.268.358.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-51.834.022.158.376.200;;5.0.2;14.365.836.562.884.300;Hahn (51);Coniferous;Hazel;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (51)/1433335427802.jpg'>;;;-3.8520337999999654,52.621071599999894
;;OBT Tree Survey;;2015-06-03T12:44:43.173Z;_fw8mw24y8;;;;-1;MOTOROLA XT1068;;-45.645.006.751.414.600;35cf4469-162e-4f6d-8eae-ed886121088d.json;-6.334.294.213.626.640;;5.0.2;9.211.026.628.818.170;Hahn (42);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (42)/1433335472733.jpg'>;xxx;;-3.8527453999999604,52.62075029999994
;;OBT Tree Survey;;2015-06-03T12:44:43.173Z;_fw8mw24y8;;;;-1;MOTOROLA XT1068;;-45.645.006.751.414.600;35cf4469-162e-4f6d-8eae-ed886121088d.json;-6.334.294.213.626.640;;5.0.2;9.211.026.628.818.170;Hahn (33);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (33)/1433335472733.jpg'>;xxx;;-3.8527453999999604,52.62075029999994
;;OBT Tree Survey;;2015-06-03T12:45:08.475Z;_z9kpjp988;;;;-1;MOTOROLA XT1068;;8.999.597.269.286.780;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.708.560.834.394.600;;5.0.2;747.384.399.927.995;Hahn (50);Coniferous;Hazel;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (50)/1433335494075.jpg'>;;;-3.8519032000000433,52.62106709999997
;;OBT Tree Survey;;2015-06-03T12:45:53.706Z;_zku4p1w5q;;;;-1;MOTOROLA XT1068;;3.695.294.899.479.140;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.861.120.622.714.920;;5.0.2;39.502.155.739.279.500;hahn (21);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (21)/1433335542565.jpg'>;Xxxx;;-3.8527453999999604,52.62075029999994
;;OBT Tree Survey;;2015-06-03T12:45:53.706Z;_zku4p1w5q;;;;-1;MOTOROLA XT1068;;3.695.294.899.479.140;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.861.120.622.714.920;;5.0.2;39.502.155.739.279.500;hahn (16);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (16)/1433335542565.jpg'>;Xxxx;;-3.8527453999999604,52.62075029999994
;;OBT Tree Survey;;2015-06-03T12:46:14.847Z;_4dt30xxhs;;;;-1;MOTOROLA XT1068;;4.505.455.055.804.530;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.394.815.212.005.710;;5.0.2;-5.433.737.357.409.780;Hahn (49);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (49)/1433335569764.jpg'>;;;-3.8519032000000433,52.62106709999997
;;OBT Tree Survey;;2015-06-03T12:46:57.217Z;_dursm4jv5;;;;-1;MOTOROLA XT1068;;-7.895.055.276.714.920;35cf4469-162e-4f6d-8eae-ed886121088d.json;-701.312.280.957.212;;5.0.2;22.721.496.830.713.800;Hahn (48);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (48)/1433335610631.jpg'>;;;-3.851796700000004,52.62122989999982
;;OBT Tree Survey;;2015-06-03T12:47:55.456Z;_ch7ctz78h;;;;-1;MOTOROLA XT1068;;-726.269.928.788.222;35cf4469-162e-4f6d-8eae-ed886121088d.json;-6.706.978.704.555.970;;5.0.2;-8.254.748.918.597.610;Hahn (47);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (47)/1433335668977.jpg'>;;;-3.851796700000004,52.62122989999982
;;OBT Tree Survey;;2015-06-03T12:49:28.717Z;_qcuylogy1;;;;-1;MOTOROLA XT1068;;-9.338.124.667.195.790;35cf4469-162e-4f6d-8eae-ed886121088d.json;-44.902.671.056.566.400;;5.0.2;-9.586.823.636.952.270;Hahn (46);Deciduous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (46)/1433335760950.jpg'>;;;-3.8517836000000174,52.62122809999978
;;OBT Tree Survey;;2015-06-03T12:50:16.735Z;_pevzfm0z1;;;;-1;MOTOROLA XT1068;;21.819.327.879.098.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-5.368.129.804.582.490;;5.0.2;18.725.788.354.932.200;Hahn (41);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (41)/1433335809984.jpg'>;;;-3.851804700000037,52.62123270000012
;;OBT Tree Survey;;2015-06-03T12:51:51.938Z;_znznydqrn;;;;-1;MOTOROLA XT1068;;-9.606.585.935.542.060;35cf4469-162e-4f6d-8eae-ed886121088d.json;-681.148.264.791.392;;5.0.2;0.3015539190731208;Hahn (38);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (38)/1433335897778.jpg'>;;;-3.8518304000000176,52.6212400999998
;;OBT Tree Survey;;2015-06-03T12:52:34.606Z;_q1f7j30bp;;;;-1;MOTOROLA XT1068;;-13.746.696.904.718.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-6.565.929.834.043.870;;5.0.2;-9.144.771.232.548.110;Hahn (30);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (30)/1433335943795.jpg'>;;;-3.851829000000032,52.62135099999987
;;OBT Tree Survey;;2015-06-03T12:53:07.662Z;_56mzfotnt;;;;-1;MOTOROLA XT1068;;-1.023.559.581.470.030;35cf4469-162e-4f6d-8eae-ed886121088d.json;-31.050.306.344.255.500;;5.0.2;13.368.194.800.163.400;hahn (15);;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (15)/1433335946379.jpg'>;Xxx;;-3.8524694000000164,52.62081430000004
;;OBT Tree Survey;;2015-06-03T12:53:33.674Z;_0toznua3o;;;;-1;MOTOROLA XT1068;;-28.051.863.543.903.700;35cf4469-162e-4f6d-8eae-ed886121088d.json;-5.993.029.958.917.210;;5.0.2;5.844.565.552.023.230;Hahn (29);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (29)/1433335974811.jpg'>;;;-3.8517868999999783,52.62137369999982
;;OBT Tree Survey;;2015-06-03T12:53:57.397Z;_gom7p8n0v;;;;-1;MOTOROLA XT1068;;-14.176.751.569.581.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-603.356.235.050.882;;5.0.2;6.737.888.554.890.130;Hahn (32);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (32)/1433336028253.jpg'>;xxx;;-3.8525152999999994,52.62088600000023
;;OBT Tree Survey;;2015-06-03T12:55:16.298Z;_nin5o4q31;;;;-1;MOTOROLA XT1068;;15.322.644.210.407.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.893.777.947.857.520;;5.0.2;8.849.257.975.465.630;Hahn (28);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (28)/1433336060836.jpg'>;;;-3.8518070999999936,52.6214584000001
;;OBT Tree Survey;;2015-06-03T12:55:44.276Z;_pzwmm9pte;;;;-1;MOTOROLA XT1068;;-5.363.681.643.885.520;35cf4469-162e-4f6d-8eae-ed886121088d.json;-54.491.385.802.145.100;;5.0.2;8.075.895.292.538.950;hahn (14);Deciduous;Hazel;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (14)/1433336136442.jpg'>;Xxxx;;-3.8525152999999994,52.62088600000023
;;OBT Tree Survey;;2015-06-03T12:56:02.034Z;_ms5n5z33e;;;;-1;MOTOROLA XT1068;;-21.695.645.106.060.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.487.655.099.654.000;;5.0.2;24.628.852.769.649.300;Hahn (27);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (27)/1433336157850.jpg'>;;;-3.8518481999999556,52.62147689999976
;;OBT Tree Survey;;2015-06-03T12:57:30.633Z;_1dvzg74r6;;;;-1;MOTOROLA XT1068;;9.053.489.510.894.930;35cf4469-162e-4f6d-8eae-ed886121088d.json;-6.839.271.955.571.030;;5.0.2;35.016.508.402.822.700;Hahn (17);Deciduous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (17)/1433336246758.jpg'>;;;-3.8518711000000216,52.621490000000186
;;OBT Tree Survey;;2015-06-03T12:57:51.576Z;_12v0q0q5q;;;;-1;MOTOROLA XT1068;;964.654.664.030.014;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.438.103.584.927.410;;5.0.2;30.984.568.334.815.100;hahn (13);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (13)/1433336253490.jpg'>;Xxxx;;-3.85254069999996,52.6209452999999
;;OBT Tree Survey;;2015-06-03T12:58:16.045Z;_kenzblkvs;;;;-1;MOTOROLA XT1068;;1.864.982.128.343.600;35cf4469-162e-4f6d-8eae-ed886121088d.json;-31.103.656.951.862.500;;5.0.2;8.707.369.333.195.080;Hahn (16);Deciduous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (16)/1433336289763.jpg'>;;;-3.8522101999999987,52.621732300000176
;;OBT Tree Survey;;2015-06-03T12:58:51.836Z;_onmka2ln4;;;;-1;MOTOROLA XT1068;;-53.176.461.688.796.300;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.716.897.421.786.060;;5.0.2;-4.562.563.377.360.750;hahn (12);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (12)/1433336317300.jpg'>;Xxxx;;-3.8527810999999756,52.62131900000016
;;OBT Tree Survey;;2015-06-03T12:59:36.358Z;_o6up0uxc3;;;;-1;MOTOROLA XT1068;;-807.136.158.372.263;35cf4469-162e-4f6d-8eae-ed886121088d.json;-23.451.777.241.677.000;;5.0.2;-4.552.834.626.661.710;hahn (11);Deciduous;Sitka spruce;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (11)/1433336358677.jpg'>;Xxxx;;-3.853213199999961,52.62111339999999
;;OBT Tree Survey;;2015-06-03T12:59:57.569Z;_uqzqfj99d;;;;-1;MOTOROLA XT1068;;15.836.589.990.731.700;35cf4469-162e-4f6d-8eae-ed886121088d.json;-5.955.770.593.975.870;;5.0.2;-4.445.149.010.433.650;Hahn (18);Deciduous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (18)/1433336393288.jpg'>;;;-3.8522101999999987,52.621732300000176
;;OBT Tree Survey;;2015-06-03T13:02:07.295Z;_k4r8xbe1v;;;;-1;MOTOROLA XT1068;;15.291.174.796.825.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.691.213.519.940.600;;5.0.2;3.366.460.649.908.120;hahn (10);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (10)/1433336518108.jpg'>;Xxxx;;-3.853213199999961,52.62111339999999
;;OBT Tree Survey;;2015-06-03T13:04:15.405Z;_t4j4bzhzf;;;;-1;MOTOROLA XT1068;;1.646.483.762.077.870;35cf4469-162e-4f6d-8eae-ed886121088d.json;-401.030.390.701.905;;5.0.2;16.537.494.142.272.800;hahn (9);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (9)/1433336645073.jpg'>;Xxxx;;-3.8533396000000075,52.62104009999988
;;OBT Tree Survey;;2015-06-03T13:04:59.141Z;_5jcwkbo8t;;;;-1;MOTOROLA XT1068;;-1.293.316.263.494.290;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.574.898.613.624.430;;5.0.2;6.009.006.198.272.690;hahn (8);Deciduous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (8)/1433336678518.jpg'>;Xxxx;;-3.8533396000000075,52.62104009999988
;;OBT Tree Survey;;2015-06-03T13:05:58.975Z;_ngrv1sszt;;;;-1;MOTOROLA XT1068;;4.824.386.982.494.240;35cf4469-162e-4f6d-8eae-ed886121088d.json;-37.828.968.567.169.700;;5.0.2;-116.320.629.525.403;hahn (7);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (7)/1433336742714.jpg'>;Xxxx;;-3.853458899999976,52.62099879999983
;;OBT Tree Survey;;2015-06-03T19:19:59.300Z;_nzx3023wh;;;;-1;MOTOROLA XT1068;;-5.650.662.287.147.360;35cf4469-162e-4f6d-8eae-ed886121088d.json;-20.279.022.891.064.600;;5.0.2;10.283.570.380.411.600;Hahn (31);Deciduous;Sitka spruce;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (31)/1433359158604.jpg'>;Xxxx;;-3.8868337,52.6388119
;;OBT Tree Survey;;2015-06-03T19:26:01.714Z;_vnmb0r7dg;;;;-1;MOTOROLA XT1068;;-12.178.299.690.137.900;35cf4469-162e-4f6d-8eae-ed886121088d.json;-5.347.899.125.770.370;;5.0.2;1.880.380.106.808.480;Hahn cone;Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn cone/1433359544839.jpg'>;724 062;;-3.886716599999954,52.638736699999875
;;OBT Tree Survey;;2015-06-06T16:11:29.122Z;_6153gyla7;;;;-1;MOTOROLA XT1068;;-56.282.828.308.223.500;35cf4469-162e-4f6d-8eae-ed886121088d.json;-2.068.472.075.983.770;;5.0.2;1.333.196.662.303.200;RBCS Bonnington;Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/RBCS Bonnington/1433607056928.jpg'>;;;-3.8101512000000004,52.679615899999995
;;OBT Tree Survey;;2015-06-11T13:17:39.946Z;_5d4i0eyky;;;;-1;MOTOROLA XT1068;;-17.273.164.554.330.800;35cf4469-162e-4f6d-8eae-ed886121088d.json;-2.188.873.796.899.110;;5.0.2;9.197.818.750.510.660;obt (40);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (40)/1434028629299.jpg'>;731115;;-3.8778969000000005,52.686986700000006
;;OBT Tree Survey;;2015-06-11T13:23:30.569Z;_iwdqiginq;;;;-1;MOTOROLA XT1068;;-1.149.189.436.534.610;35cf4469-162e-4f6d-8eae-ed886121088d.json;-34.797.805.745.598.900;;5.0.2;15.792.404.813.972.000;obt (38);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (38)/1434028987018.jpg'>;731115;;-3.8780055000000058,52.686459200000044
;;OBT Tree Survey;;2015-06-11T13:34:14.218Z;_1vgs309o2;;;;-1;MOTOROLA XT1068;;14.771.292.216.074.000;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.249.874.358.040.510;;5.0.2;11.931.219.475.214.700;obt (33);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (33)/1434029629380.jpg'>;731115;;-3.880555599999996,52.686993099999896
;;OBT Tree Survey;;2015-06-11T13:39:20.083Z;_1kxj7lwhr;;;;-1;MOTOROLA XT1068;;-15.696.597.750.484.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-21.980.279.579.342.200;;5.0.2;1.114.106.050.334.530;obt (31);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (31)/1434029924182.jpg'>;730114;;-3.880223200000003,52.6867330999999
;;OBT Tree Survey;;2015-06-11T13:40:53.483Z;_x7rq7vd17;;;;-1;MOTOROLA XT1068;;3.554.758.634.664.250;35cf4469-162e-4f6d-8eae-ed886121088d.json;-1.846.862.661.003.930;;5.0.2;10.452.761.850.115.600;obt (30);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (30)/1434030029037.jpg'>;730114;;-3.8798987999999848,52.68623329999991
;;OBT Tree Survey;;2015-06-11T13:47:11.732Z;_ucb63y98f;;;;-1;MOTOROLA XT1068;;6.046.840.238.255.320;35cf4469-162e-4f6d-8eae-ed886121088d.json;-28.155.188.938.120.400;;5.0.2;1.307.155.029.299.960;obt (27);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (27)/1434030421072.jpg'>;730115;;-3.8792989000000384,52.686895699999965
;;OBT Tree Survey;;2015-06-11T13:55:19.687Z;_tmp5gc3wy;;;;-1;MOTOROLA XT1068;;63.005.858.640.348;35cf4469-162e-4f6d-8eae-ed886121088d.json;-30.234.884.210.193.600;;5.0.2;15.183.973.270.254.600;obt (25);Coniferous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (25)/1434030889503.jpg'>;731115;;-3.8774141,52.686666500000015
;;OBT Tree Survey;;2015-06-11T14:00:26.170Z;_3j7t87q0y;;;;-1;MOTOROLA XT1068;;-7.657.589.406.822.170;35cf4469-162e-4f6d-8eae-ed886121088d.json;-1.698.760.595.645.420;;5.0.2;9.757.964.271.890.700;obt (23);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (23)/1434031210928.jpg'>;731115;;-3.8773151999999933,52.687178400000064
;;OBT Tree Survey;;2015-06-13T14:07:10.771Z;_8ttxd12mn;;;;-1;MOTOROLA XT1068;;17.976.314.770.891.800;35cf4469-162e-4f6d-8eae-ed886121088d.json;-5.106.493.944.273.810;;5.0.2;-9.250.340.343.907.120;Scott (2);;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Scott (2)/1434204384304.jpg'>;;;-2.421976,53.82556399999999
;;OBT Tree Survey;;2015-06-13T14:07:57.379Z;_ns2mrurr6;;;;-1;MOTOROLA XT1068;;15.723.154.208.996.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.723.705.412.841.270;;5.0.2;-24.657.589.083.034.800;scott (16);;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (16)/1434204387469.jpg'>;;;-2.421976,53.82556399999999
;;OBT Tree Survey;;2015-06-13T14:10:02.039Z;_dxpeepubo;;;;-1;MOTOROLA XT1068;;15.295.412.246.186.300;35cf4469-162e-4f6d-8eae-ed886121088d.json;-41.164.283.127.575.800;;5.0.2;9.107.334.111.933.620;Scott (3);;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Scott (3)/1434204576902.jpg'>;;;-3.9948353999999915,52.62212639999978
